0c92d11e-ee14-4cfd-9dfc-25a945606200	cmfa786eg0008j72lu3i3e5n8	DEPOSIT_BONUS	Бонус за депозит $64.9 (night)	3.245	66745383-f0c6-49e2-b0e9-e48667c7fccd	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-08 21:19:23.045	2025-09-08 21:19:23.045	\N	\N	2025-09-10 06:00:00	NIGHT
55196d25-db44-4377-81b5-8c5747bed495	cmfa786eg0008j72lu3i3e5n8	DEPOSIT_BONUS	Бонус за депозит $69.2 (night)	3.46	aba5c78c-d94c-4ceb-9440-8837e8833538	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-08 21:46:14.357	2025-09-08 21:46:14.357	\N	\N	2025-09-10 06:00:00	NIGHT
dd8516e6-a4c4-4ae7-a322-3a1352618b41	cmfa786eg0008j72lu3i3e5n8	DEPOSIT_BONUS	Бонус за депозит $61.35 (night)	3.0675	4f300b03-c94a-411d-9d9a-f5c157368322	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-08 21:52:00.829	2025-09-08 21:52:00.829	\N	\N	2025-09-10 06:00:00	NIGHT
015a3b85-5d21-4bf9-bd52-c7d2abe2f271	cmfa786eg0008j72lu3i3e5n8	DEPOSIT_BONUS	Бонус за депозит $38.24 (night)	1.912	077ce59f-9f93-4f39-b758-9d1c527aebab	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-08 22:46:30.035	2025-09-08 22:46:30.035	\N	\N	2025-09-10 06:00:00	NIGHT
23091d1b-ab96-4402-997e-de8b23b2955d	cmfa7qys7000aj72lp9pc245y	DEPOSIT_BONUS	Бонус за депозит $38.24 (night)	1.912	9bcb7ff3-2e8f-4dca-9dad-b6825f9717a9	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-08 22:51:00.326	2025-09-08 22:51:00.326	\N	\N	2025-09-10 06:00:00	NIGHT
b99f78a6-deb1-4293-b937-ec0e60dc6eec	cmf0yd2c40005nw2nv1m0hq5g	DEPOSIT_BONUS	Бонус за депозит $45 (night)	2.25	410badda-e1d5-44a8-a50e-ad1802ca9870	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-08 22:58:55.443	2025-09-08 22:58:55.443	\N	\N	2025-09-10 06:00:00	NIGHT
c3abb090-dde6-455d-bd9a-c1f5cd2188f0	cmf0yd2c40005nw2nv1m0hq5g	DEPOSIT_BONUS	Бонус за депозит $45.45 (night)	2.2725	a5f0ae9d-33a7-4bb7-8eb6-fe349cf3a649	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-08 23:05:49.696	2025-09-08 23:05:49.696	\N	\N	2025-09-10 06:00:00	NIGHT
db7ec91f-652d-4982-a62c-98b239653ace	cmf0yd2c40005nw2nv1m0hq5g	DEPOSIT_BONUS	Бонус за депозит $47.45 (night)	2.3725	d5a03dec-98a4-46d9-bd25-0e5955cb6818	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-08 23:37:27.608	2025-09-08 23:37:27.608	\N	\N	2025-09-10 06:00:00	NIGHT
51dffbae-bc1a-46b4-999a-f9d169e65c92	cmfa7qys7000aj72lp9pc245y	DEPOSIT_BONUS	Бонус за депозит $39.57 (night)	1.9785	172f5711-d613-410f-8b8f-0b29eb5a5754	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-08 23:38:54.953	2025-09-08 23:38:54.953	\N	\N	2025-09-10 06:00:00	NIGHT
9a960058-e346-4529-a8b7-51f408a4e6c2	cmfa7qys7000aj72lp9pc245y	DEPOSIT_BONUS	Бонус за депозит $56.81 (morning)	2.8405	066e8754-3271-4723-84dc-5529e1c10b7a	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 00:17:42.677	2025-09-09 00:17:42.677	\N	\N	2025-09-10 06:00:00	MORNING
eb834f9e-838c-4c66-8e3b-c8f72ba5825a	cmfa786eg0008j72lu3i3e5n8	DEPOSIT_BONUS	Бонус за депозит $20.46 (morning)	1.023	0cde175a-9e97-4ab4-af27-607ad0502f9e	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 00:25:11.166	2025-09-09 00:25:11.166	\N	\N	2025-09-10 06:00:00	MORNING
44a26ce2-fbc8-45b3-bbdd-15cd2e4240a8	cmf0yd2c40005nw2nv1m0hq5g	DEPOSIT_BONUS	Бонус за депозит $55.97 (morning)	2.7985	85697546-c8ec-4c22-922d-cfce7d81f01b	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 00:47:43.931	2025-09-09 00:47:43.931	\N	\N	2025-09-10 06:00:00	MORNING
865c6bc0-098c-4c1a-890f-2deefa78962e	cmfa786eg0008j72lu3i3e5n8	DEPOSIT_BONUS	Бонус за депозит $51.25 (morning)	2.5625	93a46f9e-b923-4314-9dff-d1244f79a95f	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 01:01:44.555	2025-09-09 01:01:44.555	\N	\N	2025-09-10 06:00:00	MORNING
08abe548-fcbf-490c-9f77-971c124b7dd6	cmf0yd2c40005nw2nv1m0hq5g	DEPOSIT_BONUS	Бонус за депозит $104.75 (morning)	5.2375	00d7d800-6cfc-475f-b8c7-4c3d813c814e	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 01:12:16.409	2025-09-09 01:12:16.409	\N	\N	2025-09-10 06:00:00	MORNING
47d00a3e-71af-4d64-aa95-69430b25e205	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $35 (morning)	1.75	26f0fddc-8a86-436e-8a5e-bef7da636577	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 05:02:08.064	2025-09-09 05:02:08.064	\N	\N	2025-09-10 06:00:00	MORNING
ad305c46-3a4b-43e4-bddc-d718940dc59d	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $44.26 (morning)	2.213	472b23b6-33ba-47e8-b96b-46cd01b732ac	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 05:27:05.836	2025-09-09 05:27:05.836	\N	\N	2025-09-10 06:00:00	MORNING
0542872e-e744-4899-abfe-dadf5d3d6f9a	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $47.13 (morning)	2.3565	92c97378-f5fb-47e0-9627-aba6be3fab8d	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 05:55:38.816	2025-09-09 05:55:38.816	\N	\N	2025-09-10 06:00:00	MORNING
f61a79dd-53bc-4270-89cc-3610c49bd802	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $25 (morning)	1.25	099acbc7-fb1f-4836-b3ae-e87537e5d818	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 06:12:37.524	2025-09-09 06:12:37.524	\N	\N	2025-09-10 06:00:00	MORNING
ea33fd5e-c20b-4376-8b9a-ee2dc44b2d4e	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $91.17 (day)	4.5585	a518b3a4-c4e7-4ee0-8647-e9850b3bdb99	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 08:04:32.942	2025-09-09 08:04:32.942	\N	\N	2025-09-10 06:00:00	DAY
fb2fc5e9-f7a5-415f-9ce6-7925a30dbb38	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $35 (day)	1.75	d39d8c0d-8736-47f0-82a8-1201193b8b40	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 08:04:59.765	2025-09-09 08:04:59.765	\N	\N	2025-09-10 06:00:00	DAY
320d2599-bc37-45dd-b962-ff8c3027ae3c	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $35.3 (day)	1.765	3bb9b230-6c13-4a4c-8049-5b714515ad2a	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 15:05:23.974	2025-09-09 15:05:23.974	\N	\N	2025-09-10 06:00:00	DAY
4a6ce244-e62d-4848-93c6-4d78d819cff4	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $45 (day)	2.25	d6d50665-2e4a-4dbd-a411-d873849fc5bf	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 15:12:21.539	2025-09-09 15:12:21.539	\N	\N	2025-09-10 06:00:00	DAY
9a6d30b5-5dbc-446e-afaf-58063a965d9a	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $56.02 (night)	2.801	35577b00-229d-41b3-a962-13114a6b9a5a	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 16:49:23.091	2025-09-09 16:49:23.091	\N	\N	2025-09-10 06:00:00	NIGHT
ef771c09-0403-49b7-9f64-ec11597f88db	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $33.82 (night)	1.691	2c867375-640a-4023-9f5c-b173ea2d909c	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 16:51:07.112	2025-09-09 16:51:07.112	\N	\N	2025-09-10 06:00:00	NIGHT
f2b82c34-bc41-4b1a-bf22-6fa7d4ba0f0d	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $58.97 (night)	2.9485	662bc63a-8933-4b2c-af6d-601a7e22b2a5	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 16:52:03.307	2025-09-09 16:52:03.307	\N	\N	2025-09-10 06:00:00	NIGHT
9a6cb1ee-8019-478e-bef5-7eff13d6b610	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $60.87 (night)	3.0435	53064051-2fee-4243-a4e5-c5967a6dfc8d	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 16:53:42.968	2025-09-09 16:53:42.968	\N	\N	2025-09-10 06:00:00	NIGHT
d8477e90-0006-474f-915e-2d1508007b24	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $41.27 (night)	2.0635	bfbe4936-b8e6-49f8-ac8b-08921f347328	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 16:54:38.039	2025-09-09 16:54:38.039	\N	\N	2025-09-10 06:00:00	NIGHT
a92358e9-4a9f-42f6-88b5-ee0777fa8219	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $40 (night)	2	fc0c2c7d-05aa-4dc0-b869-968b036cff98	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 16:56:19.936	2025-09-09 16:56:19.936	\N	\N	2025-09-10 06:00:00	NIGHT
1ef2e81c-f084-4393-94b0-261e1dbccfde	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $45 (night)	2.25	71e2e510-b7d8-4d72-afa5-d4377a226bc5	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 16:57:37.745	2025-09-09 16:57:37.745	\N	\N	2025-09-10 06:00:00	NIGHT
0bec72b8-4486-4b8e-b29f-0e1d84b1dab8	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $49.25 (night)	2.4625	aad9ff0b-3945-4b59-a729-ed2985937fd3	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 16:58:53.774	2025-09-09 16:58:53.774	\N	\N	2025-09-10 06:00:00	NIGHT
f06e1f70-9334-4fca-ad4a-7a7a62cac6b5	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $6.64 (night)	0.332	acbaf92f-4dc0-4209-addd-391dc8062501	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 16:59:44.03	2025-09-09 16:59:44.03	\N	\N	2025-09-10 06:00:00	NIGHT
d544555c-5bc1-41f8-b177-bb4cf79ffc33	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $63.4 (night)	3.17	0af7fe0b-efad-4fd0-930a-4f59ec4f1765	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 17:03:44.548	2025-09-09 17:03:44.548	\N	\N	2025-09-10 06:00:00	NIGHT
d44ae50a-bc37-46bd-aeeb-3522126d3bbb	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $37.3 (night)	1.865	a0f0d81e-afcb-4642-945c-ff457fe04c25	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 17:13:41.61	2025-09-09 17:13:41.61	\N	\N	2025-09-10 06:00:00	NIGHT
72081481-f52e-4fbc-9905-38dbbb848d98	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $32.88 (night)	1.644	bd220a8f-bbf7-4334-8b14-3b036189f3e9	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 17:37:17.523	2025-09-09 17:37:17.523	\N	\N	2025-09-10 06:00:00	NIGHT
fc3f379e-d0dc-4611-b4e2-001f08b8d0b5	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $42.68 (night)	2.134	c2a8ff45-1c7d-43b7-8394-13a038d4db6a	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 18:03:35.027	2025-09-09 18:03:35.027	\N	\N	2025-09-10 06:00:00	NIGHT
2b421888-014f-4b15-af48-ffa67b06da10	cmfa786eg0008j72lu3i3e5n8	DEPOSIT_BONUS	Бонус за депозит $36.36 (night)	1.818	237a2f9c-ba02-4bb7-b32e-f3b609ea43fc	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 19:42:27.588	2025-09-09 19:42:27.588	\N	\N	2025-09-10 06:00:00	NIGHT
b2477447-5ad1-4850-8a04-69b91265d615	cmfa786eg0008j72lu3i3e5n8	DEPOSIT_BONUS	Бонус за депозит $30.33 (night)	1.5165	73d8d003-0baf-4fcd-9616-cd9da0be5f0b	2025-09-09 06:00:00	\N	HELD	\N	\N	2025-09-09 20:42:41.966	2025-09-09 20:42:41.966	\N	\N	2025-09-10 06:00:00	NIGHT
bb992a2b-dc2f-448d-bfe6-bfa84d7bf02d	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $45.95 (night)	2.2975	7335f02e-846f-453c-89f2-13b078fcae39	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-09 21:07:50.524	2025-09-09 21:07:50.524	\N	\N	2025-09-11 06:00:00	NIGHT
c1babc62-4f69-408c-a9fa-81e3ca937964	cmfa786eg0008j72lu3i3e5n8	DEPOSIT_BONUS	Бонус за депозит $42.94 (night)	2.147	beb16b25-c8db-4e60-9afc-3fc48486fb05	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-09 23:24:53.016	2025-09-09 23:24:53.016	\N	\N	2025-09-11 06:00:00	NIGHT
6d5f9216-a522-4124-916d-b51a23cd34a2	cmfa786eg0008j72lu3i3e5n8	DEPOSIT_BONUS	Бонус за депозит $39.84 (night)	1.992	53c0f0ce-6439-472c-b9c9-b0832603a542	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-09 23:45:46.588	2025-09-09 23:45:46.588	\N	\N	2025-09-11 06:00:00	NIGHT
9320dafe-cbce-4cff-935f-596079a10513	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $30.67 (morning)	1.5335	3c80840f-607f-4dd2-8587-2eafd9646825	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 07:12:00.732	2025-09-10 07:12:00.732	\N	\N	2025-09-11 06:00:00	MORNING
ad762aba-e7d8-45c8-b960-065cfa9e45da	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $78.94 (morning)	3.947	232b24e6-0c58-488b-acba-bbc32216fd45	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 07:12:44.174	2025-09-10 07:12:44.174	\N	\N	2025-09-11 06:00:00	MORNING
8ef4c516-9834-4dd4-b80f-4bae8b3a9d99	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $58.6 (day)	2.93	2ae4aad2-03aa-4be9-91ec-5590b8655148	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 08:11:23.154	2025-09-10 08:11:23.154	\N	\N	2025-09-11 06:00:00	DAY
eb971339-a041-4885-b40d-ee5465cf83ce	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $64.01 (day)	3.2005	5a73651b-7026-4069-b1c9-f44841c1db5e	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 08:11:50.51	2025-09-10 08:11:50.51	\N	\N	2025-09-11 06:00:00	DAY
927acd86-9108-42a3-9af7-672be1b2c3f2	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $55.12 (day)	2.756	7d2c809a-f4d7-4270-a744-0719b113cb2c	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 08:41:12.526	2025-09-10 08:41:12.526	\N	\N	2025-09-11 06:00:00	DAY
3f398aac-c2d4-444e-87ed-96379bbaf92d	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $44.53 (day)	2.2265	817e97e0-88b3-4d96-8b1d-afd88b061797	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 09:11:46.513	2025-09-10 09:11:46.513	\N	\N	2025-09-11 06:00:00	DAY
624e3587-7bd4-47a4-8a0e-2fddf461b522	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $50.7 (day)	2.535	64e2f4b4-18ff-427a-816d-4b91354d252c	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 09:12:27.205	2025-09-10 09:12:27.205	\N	\N	2025-09-11 06:00:00	DAY
c199142a-691c-4072-a8f6-63fe87cbdf0f	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $102.81 (day)	5.140499999999999	fca9dc70-1111-4608-a6b9-d81f3a33ac0b	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 09:13:37.536	2025-09-10 09:13:37.536	\N	\N	2025-09-11 06:00:00	DAY
35766800-c454-4df3-b365-99e8d00a75cd	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $17.29 (day)	0.8644999999999999	6a8bb6a3-8838-420b-a460-ad6c7ac3f5a2	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 10:28:56.024	2025-09-10 10:28:56.024	\N	\N	2025-09-11 06:00:00	DAY
7654f6f5-7e01-4eea-8b5b-cad4ace6ab6f	cmfa786eg0008j72lu3i3e5n8	DEPOSIT_BONUS	Бонус за депозит $35.77 (day)	1.7885	c09b8c01-9e2e-46eb-adf3-d074d5aa941d	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 10:37:36.047	2025-09-10 10:37:36.047	\N	\N	2025-09-11 06:00:00	DAY
ae033783-67a0-4b0d-be8d-153c299dd196	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $51.3 (day)	2.565	9a9c791d-adfb-4bef-89fa-292a0c9b892f	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 10:54:10.526	2025-09-10 10:54:10.526	\N	\N	2025-09-11 06:00:00	DAY
b6478ce1-30c5-4f28-aabb-24b0c1fe22a0	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $28.81 (day)	1.4405	ecbc5c13-c574-4a9e-ade7-16887f73104a	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 11:01:56.647	2025-09-10 11:01:56.647	\N	\N	2025-09-11 06:00:00	DAY
e3d34154-1155-439f-80ce-201ebab5fcb3	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $46.37 (day)	2.3185	5b09b6f3-075f-4982-8cf7-4c6db032947a	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 12:43:14.864	2025-09-10 12:43:14.864	\N	\N	2025-09-11 06:00:00	DAY
df95d056-f82a-4319-8bd3-558d2f6130b6	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $37.66 (day)	1.883	f1fb18cc-b16b-4a4b-b9e6-8e53262546d2	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 12:43:39.537	2025-09-10 12:43:39.537	\N	\N	2025-09-11 06:00:00	DAY
2bf71257-2d1b-4b41-ab1b-5322cb95bf18	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $71 (day)	3.55	b7c83f12-aa54-4137-88f4-edc811f9f0f5	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 12:44:06.085	2025-09-10 12:44:06.085	\N	\N	2025-09-11 06:00:00	DAY
7758d84d-079a-4a36-ad44-f68edcd6abbb	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $78.47 (day)	3.9235	90b753fb-d39b-460a-89e2-f05b9d7e24ad	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 14:21:01.919	2025-09-10 14:21:01.919	\N	\N	2025-09-11 06:00:00	DAY
500b06b9-05c6-486f-acfa-0b5ba7d323ad	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $7.69 (day)	0.3845	d4667188-e758-4797-b45e-68cf04892b0b	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 14:57:35.988	2025-09-10 14:57:35.988	\N	\N	2025-09-11 06:00:00	DAY
2e40de30-cc63-410c-bb76-68be2fe25daf	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $103.17 (day)	5.1585	69284342-9edd-4840-9283-10f01221f70e	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 14:58:06.044	2025-09-10 14:58:06.044	\N	\N	2025-09-11 06:00:00	DAY
5c5b2aee-f1f2-4104-a823-ad4204960887	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $44.53 (day)	2.2265	025cb9fb-4b8a-4568-8cc0-3f8bf2dcf06f	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 14:58:29.913	2025-09-10 14:58:29.913	\N	\N	2025-09-11 06:00:00	DAY
fc8cac95-9eb1-4a2d-b8d2-0e1016ab4f8c	cmfa6oj510007j72lavyad223	DEPOSIT_BONUS	Бонус за депозит $49 (day)	2.45	f1601474-7efa-42c1-8af8-b402163a523c	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 14:59:09.942	2025-09-10 14:59:09.942	\N	\N	2025-09-11 06:00:00	DAY
3ae168b6-e079-4ac0-a8d7-ebc93b1cea76	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $47 (night)	2.35	3203c7fe-e9e8-4373-82db-47d46932954b	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 16:04:35.83	2025-09-10 16:04:35.83	\N	\N	2025-09-11 06:00:00	NIGHT
fd1d7389-7d3d-4435-ae69-8ccc6b1c2cff	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $55 (night)	2.75	e6ec9494-5553-4214-86c1-d08d152b6cc5	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 16:39:17.006	2025-09-10 16:39:17.006	\N	\N	2025-09-11 06:00:00	NIGHT
d2a85ec7-e499-4444-94a0-68f88db98b27	cmf2gxnux0008n42svwfkv75b	DEPOSIT_BONUS	Бонус за депозит $50 (night)	2.5	27bb119b-af43-4036-a070-5881b04df3c3	2025-09-10 06:00:00	\N	HELD	\N	\N	2025-09-10 17:05:35.714	2025-09-10 17:05:35.714	\N	\N	2025-09-11 06:00:00	NIGHT
